station,station_name,latitude,longitude
248904,ТЮРЛЕМА,55.75666046,48.22533035
248800,УРМАРЫ,55.68655014,47.9440155
248730,ШОРКИСТРЫ,55.63032532,47.74491501
250820,КОМПРЕССОРНЫЙ,55.82200623,49.18304062
250800,ОМЕТЬЕВО,55.77791595,49.16763687
250707,ВАХИТОВО,55.76568604,49.10791016
250302,КАЗАНЬ,55.78863144,49.09970093
250209,ЛАГЕРНАЯ,55.80131149,49.01175308
250073,ВОСТОЧНЫЙ ПАРК,,
248092,КАНАШ ВОСТОЧНЫЙ,,
248088,ОП 670 КМ (КАНАШ ВХ.),,
250745,ЮБИЛЕЙНАЯ,,
250730,КОМБИНАТ,55.69579697,49.17985916
250764,АЭРОПОРТ,55.60936737,49.2994194
250092,ЮДИНО ЗАПАДНЫЙ ПАРК,,
250603,ТИХОРЕЦКАЯ,,
254426,САРКУЗ,56.38777161,51.7187233
254203,КИЗНЕР,56.28300095,51.51018143
254727,КАРАМБАЙ,56.55941772,52.5818634
611413,ВОЛГОГРАД I,,
611405,ВОЛГОГРАД II,48.69205093,44.48014832
615389,МАРИНОВКА,,
303317,ПАПРИХА-БУЙСКАЯ,,
302920,НЕФЕДОВО,58.61381912,40.26012802
302901,СКАЛИНО,58.54237366,40.21353912
302812,МАКАРОВО,58.30993652,40.22229767
302808,ПРЕЧИСТОЕ,58.4199028,40.35241318
302600,КОШТА,59.14165497,37.7490387
302507,ЧЕРЕПОВЕЦ II,59.15255737,37.88329697
302304,ЧЕРЕПОВЕЦ I,59.14059448,37.92630386
302225,ШЕЛОМОВО,59.16832733,38.23601913
302210,ХЕМАЛДА,59.1356926,38.08001709
302102,ШЕКСНА,59.20940018,38.52252197
302009,ЧЕБСАРА,59.20510101,38.8307724
301909,КУЩУБА,59.21992493,38.96780014
301805,КИПЕЛОВО,59.23469543,39.1434021
301720,ДИКАЯ,59.24534607,39.49445343
301627,МОЛОЧНАЯ,59.25696182,39.65756226
301400,ВОЖЕГА,60.47388077,40.21810913
301307,КАДНИКОВСКИЙ,60.31602097,40.26654053
301129,ПУНДУГА,60.1305369,40.2039367
301109,ХАРОВСКАЯ,59.9475642,40.2005437
301006,СЕМИГОРОДНЯЯ,59.8071785,40.17477798
300821,МОРЖЕНГА,59.61920929,40.1881485
300709,ПЕЧАТКИНО,59.50753403,40.14316559
300605,СУХОНА,59.45676804,40.09080887
300501,РЫБКИНО,59.26515961,39.89790344
300304,ВОЛОГДА II,59.22796249,39.84644318
300107,ВОЛОГДА I,59.20688248,39.88279724
300003,ЛОСТА,59.17819595,39.97307968
308407,СВЕЧА,58.28250122,47.50769424
308306,ШАБАЛИНО,58.30252838,47.10920715
308236,КРУТЕНСКИЙ,58.32639313,46.88142014
308109,ГОСТОВСКАЯ,58.33321762,46.68788147
308005,СУПРОТИВНЫЙ,,
307905,ПОНАЗЫРЕВО,58.35467529,46.31548309
307801,ЯКШАНГА,,
307708,ЗЕБЛЯКИ,58.37085724,45.74058914
303209,ГРЯЗОВЕЦ,58.88422394,40.22938919
303105,БАКЛАНКА,58.717556,40.12602997
586106,ЗАЙЦЕВКА,49.68797684,40.08632278
585944,СЕРГЕЕВКА,49.62778854,40.23487473
582005,ЛИСКИ,50.97947693,39.50935745
585906,ЖУРАВКА,49.77019882,39.81797028
585802,МИТРОФАНОВКА,49.96792603,39.69647217
585732,РАЙНОВСКАЯ,50.05412674,39.6615181
585107,РОССОШЬ,50.18426895,39.60239029
585003,ПОДГОРНОЕ,50.40174484,39.64061356
584922,ПЕРЕВАЛЬСКАЯ,50.50889587,39.65370178
584960,САГУНЫ,50.6021843,39.61349106
584805,ЕВДАКОВО,50.70971298,39.4331131
584706,ПУХОВО,,
590001,ОТРОЖКА,51.72846985,39.26700592
597104,ПРИДАЧА,51.64014816,39.25888443
241591,ВЕКОВКА-ЧЕТНЫЙ ПАРК,,
245605,АРЗАМАС I,55.40923691,43.7899704
245501,ВУРНАРЫ,55.48817825,46.94826126
245304,ШУМЕРЛЯ,55.49084473,46.41127396
245227,КНЯЖИХА,55.55096436,46.05036926
245107,ПИЛЬНА,55.54349518,45.92184067
245037,АНДОСОВО,55.53292465,45.74010086
245003,СЕРГАЧ,55.51974106,45.49566269
244903,ТАРТАЛЕЙ,55.50017166,45.36300278
244710,КАМЕНИЩЕ,55.55636597,45.00572205
244706,СМАГИНО,55.57003403,44.85829544
244602,ПЕРЕВОЗСКАЯ,55.59147263,44.52750778
244405,ВАДОК,,
244301,БОБЫЛЬСКАЯ,55.51509094,44.2102356
244212,ТРАКТОВЫЙ-АРЗАМАССКИЙ,55.4487114,43.99380875
244208,АРЗАМАС II,55.41731644,43.85144806
244138,ОСТ. ПУНКТ 408 КМ,55.4294014,43.81423187
244021,БАЛАХОНИХА,55.47908783,43.36471176
244000,МУХТОЛОВО,55.46416092,43.20056915
243826,ВЕНЕЦ,55.49913025,42.98426819
243783,ТЕША,,
243648,РОДЯКОВО,55.53534317,42.52256012
243629,ВЕЛЕТЬМА,55.53702927,42.35312271
243607,НАВАШИНО,55.53956604,42.19152832
243530,КОНДАКОВО,55.54713058,41.6946106
243506,БУТЫЛИЦЫ,55.50632095,41.50675583
243309,ДОБРЯТИНО,55.50507355,41.32319641
243205,АЛФЕРОВО,55.50596619,41.21593857
243008,ЗАКОЛПЬЕ,55.50415421,40.9614563
242912,НЕЧАЕВСКАЯ,,
242838,ТОРФОПРОДУКТ,,
242823,ИЛЬИЧЕВ,55.50056458,40.30080032
948050,ХОЛБОН,51.8991394,116.2369843
947912,ШИЛКА-ПАССАЖИРСКАЯ,51.86094666,116.0459518
947908,ШИЛКА-ТОВАРНАЯ,51.85527802,116.025589
947804,КАЗАНОВО,51.77577209,115.8663254
947700,СОЛНЦЕВАЯ,51.7551384,115.6751938
947630,РАЗМАХНИНО,51.76801682,115.4952622
947656,ЗУБАРЕВО,51.78493118,115.2745361
947503,УРУЛЬГА,51.76284027,114.7922745
943146,ТАРСКАЯ,51.63202667,114.5021362
943108,КАРЫМСКАЯ,51.6244278,114.3503265
943023,ТУРИНСКАЯ,51.6301918,114.0884934
942904,ДАРАСУН,51.66555786,113.9782562
942800,МАККАВЕЕВО,51.74751282,113.9606552
942707,НОВАЯ,51.77165222,113.7912521
942603,КРУЧИНА,51.82073212,113.7535324
942506,АТАМАНОВКА,51.92854309,113.6318359
317004,КИНЕШМА II,,
318505,ИВАНОВО,,
304911,КАРИМОВО,57.70239639,40.85559082
304907,КОСМЫНИНО,57.58884048,40.76263809
305524,ТЕБЗА,58.16817474,42.14374924
305577,ПЕРВУШИНО,58.03694153,41.93156815
305401,СУДИСЛАВЛЬ,57.92489624,41.67653275
305312,МЕЗА,57.81010056,41.40865326
305308,ДРОВИНКИ,57.79959106,41.23915482
305204,СЕНДЕГА,57.78684616,41.07090759
305100,КОСТРОМА НОВАЯ,57.75957108,40.98026657
310005,ЯРОСЛАВЛЬ-ГЛАВНЫЙ,57.62560272,39.83530045
310019,КОТОРОСЛЬ,57.60613632,39.8478775
310823,УТКИНО,57.8112793,40.08423996
310700,ФИЛИНО,57.65613937,39.93326187
310607,ПРИВОЛЖЬЕ,57.64326859,39.8621788
310109,ЯРОСЛАВЛЬ,57.60083389,39.87199402
311309,ПИЩАЛКИНО,57.81973648,37.36652756
311390,РОДИОНОВО,57.81813812,37.62881088
311328,ПУРШЕВО,57.82459259,37.50683594
311600,НЕКОУЗ,57.90536499,38.06185532
311510,МАСЛОВО,57.85005569,37.84795761
311101,ДАНИЛОВ,58.18667603,40.18532944
311050,ПУТЯТИНО,57.99843597,40.1655426
310927,ПУЧКОВСКИЙ,57.85762405,40.1365242
312689,ВАУЛОВО,57.80474854,39.34049988
312509,ЛОМ,57.87132645,39.14892578
312320,ПИНЯГИ,57.91253662,39.05895233
312316,ТОРОПОВО,57.96068192,38.98151398
312301,РЫБИНСК-ТОВАРНЫЙ,58.04108047,38.87750244
312104,РЫБИНСК-ПАССАЖИРСКИЙ,58.04166794,38.83386612
312024,ЮРИНСКИЙ,58.02550125,38.72495651
312034,ТИХМЕНЕВО,,
311915,КОБОСТОВО,,
311807,ВОЛГА,57.95129395,38.4074707
316302,ЕРМОЛИНО,57.09624481,41.24691391
316209,ВОЛГОРЕЧЕНСК,57.45657349,41.17650604
316016,ДОМОВИЦЫ,57.15562439,41.20523453
316001,ФУРМАНОВ,57.24512863,41.11485291
317201,БАВЛЕНЫ,56.39952087,39.56147385
317108,КОЛЬЧУГИНО,56.29033661,39.38354111
316919,КИПРЕВО,,
316707,КИНЕШМА,57.44120026,42.14421082
316603,ВИЧУГА,57.22169495,41.92435837
316507,ГОРКИНО,57.15268326,41.60821915
316355,КАМИНСКИЙ,57.13520813,41.48347092
316336,СТРОКИНО,57.0577507,41.09328079
516200,ТИМАШЕВСКАЯ,45.62966156,38.94015121
516107,БРЮХОВЕЦКАЯ,45.79776382,38.98775101
516018,ПРИДОРОЖНАЯ,45.99190903,38.97774887
516003,КАНЕВСКАЯ,46.08689499,38.94164276
515903,ДЕРЕВЯНКОВКА,46.15270996,38.95844269
515804,АЛБАШИ,46.32697678,38.93723297
515710,СТАРОМИНСКАЯ-ТИМАШЕВСКАЯ,46.50484085,39.0812912
515706,СТАРОМИНСКАЯ-ЕЙСКАЯ,46.50909805,39.05274582
515104,ТИХОНЬКИЙ,45.91378403,40.02915955
515034,ЛЕУШКОВСКАЯ,45.99884415,39.94829178
514807,СОСЫКА-РОСТОВСКАЯ,46.12502289,39.83658981
514703,КРЫЛОВСКАЯ,46.28385162,39.80649567
514609,КИСЛЯКОВКА,46.39395523,39.60429382
514402,КУЩЕВКА,46.5541153,39.60944748
514309,СТЕПНАЯ,46.73604584,39.56100845
611015,САДОВАЯ,48.6954422,44.42307663
611000,ИМ.МАКСИМА ГОРЬКОГО,48.68151855,44.33682251
610648,БИРЮЗОВЫЙ,,
762304,ВЕРЕЩАГИНО,58.07894135,54.65378571
519815,РАЗЪЕЗД 103 КМ,,
510191,БЛОКПОСТ 19 КМ,,
510187,КАЗАЧЬЯ,,
515388,ВАСИЛЬЕВО-ПЕТРОВСКАЯ,46.93037033,39.46865082
515335,ВЫСОЧИНО,47.0353508,39.64040756
513541,АЛЕКСАНДРОВКА,47.32430649,40.00729752
513503,НОВОЧЕРКАССК,47.40433121,40.11621094
513403,ХОТУНОК,47.44194412,40.095047
513306,ЛОКОМОТИВСТРОЙ,47.48374176,40.06918716
513202,ПЕРСИАНОВКА,47.5222435,40.10284805
513109,КАМЕНОЛОМНИ,47.66482544,40.19433212
512801,ШАХТНАЯ,47.72716522,40.19813538
512727,ЛЕСОСТЕПЬ,47.84080124,40.21666718
512708,ГОРНАЯ,47.81746674,40.1961441
512407,ЮБИЛЕЙНАЯ,,
512303,НЕСВЕТАЙ,47.80779648,39.88795853
512106,СУЛИН,47.88127518,40.09297943
512002,ЗВЕРЕВО,48.02025986,40.11500549
511508,ТАГАНРОГ,47.22132111,38.91448975
511419,ТАГАНРОГ-ПАССАЖИРСКИЙ,47.26280594,38.91751862
511404,МАРЦЕВО,47.26309586,38.8842392
511353,СИНЯВСКАЯ,47.27587891,39.26057816
511349,МОРСКАЯ,47.29206848,39.09556198
511207,НЕКЛИНОВКА,47.40530777,38.92077255
781409,РЕВДА,56.81217194,59.92631531
780506,ЕКАТЕРИНБУРГ-ПАССАЖИРСКИЙ,56.85891342,60.60606384
263124,НЕЧЕТНЫЙ ПРИЕМО-ОТПРАВОЧНЫЙ ПАРК,,
260003,НИЖНИЙ НОВГОРОД-СОРТИРОВОЧНЫЙ,56.2866478,43.85425186
260200,НИЖНИЙ НОВГОРОД-МОСКОВСКИЙ,56.32216644,43.94569397
263105,КОВРОВ I,56.36870575,41.30460739
263047,ФЕДУЛОВО,56.37538147,41.22251511
262901,НОВКИ II,56.38475037,41.11244965
263001,НОВКИ I,56.36240387,41.07499695
262941,ВТОРОВО,56.26891327,40.78638458
262920,ТЕРЕХОВИЦЫ,56.31485748,40.93086624
262704,ВЛАДИМИР,56.12989807,40.42033005
262102,ПЕТУШКИ,55.92477417,39.46283722
268611,СОЛОВЕЙКО,55.44664764,43.80608368
267407,ШЕРСТКИ,57.97486877,47.4455452
267303,БУРЕПОЛОМ,57.9441452,47.35351944
267200,ПИЖМА,57.86239624,47.10190201
267106,ТОНШАЕВО,57.77303696,46.85821533
267002,ШАХУНЬЯ,57.67169189,46.61795807
266724,ОБХОД,57.56892014,46.21188354
266705,АРЬЯ,57.49278641,45.96202087
266601,УРЕНЬ,57.4633522,45.79377365
266508,УСТА,57.42881775,45.66453552
266300,ШЕМАНИХА,57.30243301,45.38492966
266207,ВЕТЛУЖСКАЯ,57.1716423,45.12295532
266005,СУХОБЕЗВОДНОЕ,57.04484558,44.88938141
265900,КЕРЖЕНЕЦ,56.91634369,44.62104416
265806,СЕМЕНОВ,56.79403687,44.48057556
265628,ТАРАСИХА,,
265609,ЛИНДА,56.61269379,44.10244751
265505,КАЛИКИНО,56.54589462,44.06116104
